Latitud,Longitud,Codigo de estacion,Nombre de estacion,Tipo de archivo,Achivo fisico y localizable,Variable,Medicion,Año con datos digitales,Formato de archivo,Contador de archivos digitales,Cantidad de datos por archivo,Datos obtenidos,Año con nombre ,Meses en tablas (csv o excel),Inventario fisico (localizacion),,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2014,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2016,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,3,3,9,2025,Pendiente,,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,4,7,28,2025,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2018,Lluvia,Discreta,2018,,,,,,Pendiente,Caja 15,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,,,,,,Pendiente,Caja 15,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,,,,,,Pendiente,Caja 15,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2021,Lluvia,Discreta,2021,,,,,,Pendiente,Caja 15,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,JPG,18,7,126,2023,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,JPG,9,7,63,2024,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,52,7,364,2024,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,8,7,56,2025,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,3,7,21,2025,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,JPG,18,7,126,2023,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,24,7,168,2025,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,7,7,49,2025,Pendiente,,,
8.567863889,-82.72962222,102016,Gomez arriba,Tarjeta pluviometrica ,2026,Lluvia,Discreta,2026,JPG,3,7,21,2026,Pendiente,,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2016,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2016,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.651327697,-82.76652367,102017,Santa Cruz,Libreta pluviometrica ,2023,Lluvia,Discreta,,,,,,,Pendiente,Caja 17,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,41,7,287,2023,Pendiente,Caja 17,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,7,7,49,2025,Pendiente,,,
8.651327697,-82.76652367,102017,Santa Cruz,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,31,7,217,2025,Pendiente,,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.859549078,-82.77861111,102020,Piedra Candela,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,29,7,203,2025,Pendiente,,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,7,7,49,2025,Pendiente,,,
8.859549078,-82.77861111,102020,Piedra Candela,Tarjeta pluviometrica ,2026,Lluvia,Discreta,2026,JPG,3,7,21,2026,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2008,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2008,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 16,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,31,7,217,2017,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,7,7,49,2018,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,22,7,154,2021,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,40,7,280,2022,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,17,7,119,2017,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,53,7,371,2018,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,53,7,371,2023,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,7,7,49,2025,Pendiente,,,
8.678548315,-82.62457642,104001,Cuesta de Piedra,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,JPG,28,7,196,2024,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,26,7,182,2021,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,37,7,259,2022,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,13,7,91,2023,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2016,Lluvia,Discreta,2016,PDF,9,7,63,2016,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,20,7,140,2017,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,45,7,315,2018,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,55,7,385,2021,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,42,7,294,2024,Pendiente,,,
8.943023,-80.531066,105001,Boca de Toabre,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,27,7,189,2025,Pendiente,,,
